         Num  Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
4459  4411.0  252.930     -3.0246   8.8465     0.0   14.1383
4469  4421.0  253.330     -3.0248   8.8463     0.0   14.1421
4479  4431.0  253.730     -3.0247   8.8463     0.0   14.1323
4489  4441.0  254.130     -3.0247   8.8464     0.0   14.1262
4499  4451.0  254.530     -3.0246   8.8465     0.0   14.1209
4509  4461.0  254.930     -3.0247   8.8463     0.0   14.1155
4519  4471.0  255.330     -3.0248   8.8462     0.0   14.1173
4529  4481.0  255.730     -3.0245   8.8465     0.0   14.1044
4539  4491.0  256.130     -3.0242   8.8468     0.0   14.1038
4549  4501.0  256.530     -3.0248   8.8463     0.0   14.1007
4559  4511.0  256.930     -3.0246   8.8465     0.0   14.0950
4569  4521.0  257.330     -3.0248   8.8463     0.0   14.0938
4579  4531.0  257.730     -3.0245   8.8466     0.0   14.0851
4589  4541.0  258.130     -3.0246   8.8464     0.0   14.0820
4599  4551.0  258.530     -3.0248   8.8463     0.0   14.0754
4609  4561.0  258.930     -3.0245   8.8465     0.0   14.0740
4619  4571.0  259.330     -3.0248   8.8462     0.0   14.0682
4629  4581.0  259.730     -3.0248   8.8463     0.0   14.0595
4639  4591.0  260.130     -3.0246   8.8465     0.0   14.0610
4649  4601.0  260.530     -3.0247   8.8464     0.0   14.0542
4659  4611.0  260.930     -3.0249   8.8462     0.0   14.0472
4669  4621.0  261.330     -3.0247   8.8463     0.0   14.0486
4679  4631.0  261.730     -3.0246   8.8465     0.0   14.0484
4689  4641.0  262.130     -3.0247   8.8464     0.0   14.0367
4699  4651.0  262.530     -3.0247   8.8463     0.0   14.0361
4709  4661.0  262.930     -3.0245   8.8466     0.0   14.0281
4719  4671.0  263.330     -3.0249   8.8462     0.0   14.0271
4729  4681.0  263.730     -3.0246   8.8464     0.0   14.0236
4739  4691.0  264.130     -3.0245   8.8465     0.0   14.0179
4749  4701.0  264.530     -3.0248   8.8463     0.0   14.0145
4759  4711.0  264.930     -3.0246   8.8464     0.0   14.0101
4769  4721.0  265.330     -3.0248   8.8462     0.0   14.0046
4779  4731.0  265.730     -3.0246   8.8465     0.0   14.0011
4789  4741.0  266.130     -3.0247   8.8464     0.0   13.9989
4799  4751.0  266.530     -3.0247   8.8463     0.0   13.9933
4809  4761.0  266.930     -3.0246   8.8465     0.0   13.9909
4819  4771.0  267.330     -3.0247   8.8464     0.0   13.9882
4829  4781.0  267.730     -3.0246   8.8464     0.0   13.9853
4839  4791.0  268.130     -3.0249   8.8462     0.0   13.9855
4849  4801.0  268.530     -3.0246   8.8464     0.0   13.9751
4859  4811.0  268.930     -3.0248   8.8463     0.0   13.9742
4869  4821.0  269.330     -3.0248   8.8462     0.0   13.9723
4879  4831.0  269.730     -3.0248   8.8463     0.0   13.9666
4889  4841.0  270.130     -3.0245   8.8466     0.0   13.9648
4899  4851.0  270.530     -3.0246   8.8464     0.0   13.9625
4909  4861.0  270.930     -3.0248   8.8463     0.0   13.9560
4919  4871.0  271.330     -3.0248   8.8462     0.0   13.9549
4929  4881.0  271.730     -3.0245   8.8466     0.0   13.9485
4939  4891.0  272.130     -3.0248   8.8463     0.0   13.9495
4949  4901.0  272.530     -3.0246   8.8465     0.0   13.9438
4959  4911.0  272.930     -3.0247   8.8464     0.0   13.9379
4969  4921.0  273.330     -3.0247   8.8464     0.0   13.9350
4979  4931.0  273.730     -3.0246   8.8464     0.0   13.9352
4989  4941.0  274.130     -3.0248   8.8463     0.0   13.9314
4999  4951.0  274.530     -3.0247   8.8463     0.0   13.9295
5009  4961.0  274.930     -3.0248   8.8462     0.0   13.9259
5019  4971.0  275.330     -3.0248   8.8463     0.0   13.9190
5029  4981.0  275.730     -3.0250   8.8461     0.0   13.9193
5039  4991.0  276.130     -3.0246   8.8465     0.0   13.9126
5049  5001.0  276.530     -3.0247   8.8464     0.0   13.9101
5059  5011.0  276.930     -3.0247   8.8463     0.0   13.9069
5069  5021.0  277.330     -3.0246   8.8464     0.0   13.9027
5079  5031.0  277.730     -3.0248   8.8463     0.0   13.8972
5089  5041.0  278.130     -3.0247   8.8464     0.0   13.8979
5099  5051.0  278.530     -3.0248   8.8462     0.0   13.8960
5109  5061.0  278.930     -3.0248   8.8463     0.0   13.8915
5119  5071.0  279.330     -3.0249   8.8462     0.0   13.8885
5129  5081.0  279.730     -3.0246   8.8465     0.0   13.8898
5139  5091.0  280.130     -3.0248   8.8463     0.0   13.8830
5149  5101.0  280.530     -3.0247   8.8464     0.0   13.8795
5159  5111.0  280.930     -3.0248   8.8463     0.0   13.8796
5169  5121.0  281.330     -3.0246   8.8464     0.0   13.8775
5179  5131.0  281.730     -3.0246   8.8464     0.0   13.8727
5189  5141.0  282.130     -3.0245   8.8465     0.0   13.8655
5199  5151.0  282.530     -3.0247   8.8464     0.0   13.8627
5209  5161.0  282.930     -3.0246   8.8464     0.0   13.8626
5219  5171.0  283.330     -3.0247   8.8463     0.0   13.8628
5229  5181.0  283.730     -3.0248   8.8463     0.0   13.8590
5239  5191.0  284.130     -3.0248   8.8463     0.0   13.8536
5249  5201.0  284.530     -3.0246   8.8464     0.0   13.8506
5259  5211.0  284.930     -3.0247   8.8463     0.0   13.8494
5269  5221.0  285.330     -3.0247   8.8463     0.0   13.8475
5279  5231.0  285.730     -3.0248   8.8463     0.0   13.8454
5289  5241.0  286.130     -3.0248   8.8462     0.0   13.8352
5299  5251.0  286.530     -3.0249   8.8461     0.0   13.8371
5309  5261.0  286.930     -3.0248   8.8463     0.0   13.8340
5319  5271.0  287.330     -3.0248   8.8463     0.0   13.8318
5329  5281.0  287.730     -3.0247   8.8464     0.0   13.8323
5339  5291.0  288.130     -3.0246   8.8464     0.0   13.8261
5349  5301.0  288.530     -3.0248   8.8462     0.0   13.8239
5359  5311.0  288.930     -3.0249   8.8462     0.0   13.8214
5369  5321.0  289.330     -3.0248   8.8462     0.0   13.8191
5379  5331.0  289.730     -3.0247   8.8463     0.0   13.8163
5389  5341.0  290.130     -3.0247   8.8464     0.0   13.8111
5399  5351.0  290.530     -3.0248   8.8463     0.0   13.8065
5409  5361.0  290.930     -3.0246   8.8465     0.0   13.8044
5419  5371.0  291.330     -3.0246   8.8465     0.0   13.7994
5429  5381.0  291.730     -3.0248   8.8462     0.0   13.7981
5439  5391.0  292.130     -3.0246   8.8464     0.0   13.7950
5449  5401.0  292.530     -3.0248   8.8463     0.0   13.7868
5459  5411.0  292.930     -3.0250   8.8461     0.0   13.7891
5469  5421.0  293.330     -3.0246   8.8465     0.0   13.7929
5479  5431.0  293.730     -3.0244   8.8466     0.0   13.7871
5489  5441.0  294.130     -3.0248   8.8463     0.0   13.7805
5499  5451.0  294.530     -3.0249   8.8462     0.0   13.7842
5509  5461.0  294.930     -3.0248   8.8463     0.0   13.7764
5519  5471.0  295.330     -3.0247   8.8464     0.0   13.7728
5529  5481.0  295.730     -3.0247   8.8464     0.0   13.7718
5539  5491.0  296.130     -3.0248   8.8463     0.0   13.7717
5549  5501.0  296.530     -3.0246   8.8465     0.0   13.7717
5559  5511.0  296.930     -3.0247   8.8463     0.0   13.7674
5569  5521.0  297.330     -3.0248   8.8462     0.0   13.7630
5579  5531.0  297.730     -3.0248   8.8462     0.0   13.7653
5589  5541.0  298.130     -3.0249   8.8462     0.0   13.7608
5599  5551.0  298.530     -3.0248   8.8463     0.0   13.7591
5609  5561.0  298.930     -3.0248   8.8463     0.0   13.7522
5619  5571.0  299.330     -3.0248   8.8463     0.0   13.7489
5629  5581.0  299.730     -3.0249   8.8462     0.0   13.7485
5639  5591.0  300.130     -3.0248   8.8463     0.0   13.7487
5649  5601.0  300.530     -3.0249   8.8462     0.0   13.7448
5659  5611.0  300.930     -3.0246   8.8464     0.0   13.7425
5669  5621.0  301.330     -3.0249   8.8462     0.0   13.7409
5679  5631.0  301.730     -3.0247   8.8463     0.0   13.7380
5695  5641.0  302.200     -3.0248   8.8463     0.0   13.7312
5705  5651.0  302.600     -2.9984   8.8727     0.0   14.2503
5715  5661.0  303.000     -2.9719   8.8991     0.0   14.7376
5725  5671.0  303.400     -2.9451   8.9259     0.0   15.2028
5735  5681.0  303.800     -2.9185   8.9526     0.0   15.6495
5745  5691.0  304.200     -2.8919   8.9791     0.0   16.0774
5755  5701.0  304.600     -2.8652   9.0059     0.0   16.4928
5765  5711.0  305.000     -2.8389   9.0322     0.0   16.8895
5775  5721.0  305.400     -2.8120   9.0591     0.0   17.2725
5785  5731.0  305.800     -2.7853   9.0857     0.0   17.6389
5795  5741.0  306.200     -2.7589   9.1121     0.0   17.9803
5805  5751.0  306.600     -2.7320   9.1390     0.0   18.2902
5815  5761.0  307.000     -2.7057   9.1654     0.0   18.5617
5825  5771.0  307.400     -2.6791   9.1920     0.0   18.8686
5835  5781.0  307.800     -2.6523   9.2187     0.0   19.1797
5845  5791.0  308.200     -2.6257   9.2454     0.0   19.4696
5855  5801.0  308.600     -2.5988   9.2723     0.0   19.7521
5865  5811.0  309.000     -2.5723   9.2988     0.0   20.0290
5875  5821.0  309.400     -2.5456   9.3254     0.0   20.2774
5885  5831.0  309.800     -2.5191   9.3519     0.0   20.5378
5895  5841.0  310.200     -2.4923   9.3788     0.0   20.8005
5905  5851.0  310.600     -2.4657   9.4054     0.0   21.0486
5915  5861.0  311.000     -2.4390   9.4320     0.0   21.3009
5925  5871.0  311.400     -2.4124   9.4587     0.0   21.5426
5935  5881.0  311.800     -2.3855   9.4855     0.0   21.7980
5945  5891.0  312.200     -2.3589   9.5121     0.0   22.0493
5955  5901.0  312.600     -2.3322   9.5388     0.0   22.2859
5965  5911.0  313.000     -2.3056   9.5654     0.0   22.5264
5975  5921.0  313.400     -2.2792   9.5919     0.0   22.7525
5985  5931.0  313.800     -2.2524   9.6187     0.0   22.9866
5995  5941.0  314.200     -2.2258   9.6453     0.0   23.2340
6005  5951.0  314.600     -2.1990   9.6720     0.0   23.4815
6015  5961.0  315.000     -2.1724   9.6986     0.0   23.7371
6025  5971.0  315.400     -2.1459   9.7251     0.0   23.9865
6035  5981.0  315.800     -2.1191   9.7519     0.0   24.2371
6045  5991.0  316.200     -2.0926   9.7784     0.0   24.4898
6055  6001.0  316.600     -2.0660   9.8051     0.0   24.7533
6065  6011.0  317.000     -2.0392   9.8318     0.0   25.0142
6075  6021.0  317.400     -2.0125   9.8585     0.0   25.2861
6085  6031.0  317.800     -1.9859   9.8852     0.0   25.5459
6095  6041.0  318.200     -1.9591   9.9119     0.0   25.8091
6105  6051.0  318.600     -1.9327   9.9384     0.0   26.0665
6115  6061.0  319.000     -1.9058   9.9652     0.0   26.3238
6125  6071.0  319.400     -1.8791   9.9920     0.0   26.5740
6135  6081.0  319.800     -1.8525  10.0186     0.0   26.8228
6145  6091.0  320.200     -1.8260  10.0451     0.0   27.0679
6155  6101.0  320.600     -1.7993  10.0718     0.0   27.3139
6165  6111.0  321.000     -1.7726  10.0984     0.0   27.5610
6175  6121.0  321.400     -1.7459  10.1252     0.0   27.8038
6185  6131.0  321.800     -1.7193  10.1517     0.0   28.0398
6195  6141.0  322.200     -1.6927  10.1783     0.0   28.2742
6205  6151.0  322.600     -1.6659  10.2051     0.0   28.5169
6215  6161.0  323.000     -1.6392  10.2318     0.0   28.7488
6225  6171.0  323.400     -1.6126  10.2585     0.0   28.9825
6235  6181.0  323.800     -1.5860  10.2851     0.0   29.2157
6245  6191.0  324.200     -1.5594  10.3116     0.0   29.4420
6255  6201.0  324.600     -1.5328  10.3383     0.0   29.6761
6265  6211.0  325.000     -1.5064  10.3647     0.0   29.9181
6275  6221.0  325.400     -1.4793  10.3917     0.0   30.1624
6285  6231.0  325.800     -1.4528  10.4183     0.0   30.4008
6295  6241.0  326.200     -1.4261  10.4449     0.0   30.6414
6305  6251.0  326.600     -1.3994  10.4717     0.0   30.8721
6315  6261.0  327.000     -1.3728  10.4982     0.0   31.0907
6325  6271.0  327.400     -1.3461  10.5249     0.0   31.3113
6335  6281.0  327.800     -1.3195  10.5515     0.0   31.5126
6345  6291.0  328.200     -1.2928  10.5782     0.0   31.7120
6355  6301.0  328.600     -1.2660  10.6051     0.0   31.9126
6365  6311.0  329.000     -1.2395  10.6316     0.0   32.1087
6375  6321.0  329.400     -1.2129  10.6582     0.0   32.3205
6385  6331.0  329.800     -1.1863  10.6848     0.0   32.5300
6395  6341.0  330.200     -1.1597  10.7114     0.0   32.7595
6405  6351.0  330.600     -1.1328  10.7382     0.0   32.9527
6415  6361.0  331.000     -1.1062  10.7649     0.0   33.1595
6425  6371.0  331.400     -1.0796  10.7914     0.0   33.3757
6435  6381.0  331.800     -1.0528  10.8183     0.0   33.5794
6445  6391.0  332.200     -1.0263  10.8447     0.0   33.8039
6455  6401.0  332.600     -0.9996  10.8715     0.0   34.0300
6465  6411.0  333.000     -0.9729  10.8982     0.0   34.2212
6475  6421.0  333.400     -0.9461  10.9249     0.0   34.3699
6485  6431.0  333.800     -0.9196  10.9515     0.0   34.5742
6495  6441.0  334.200     -0.8929  10.9781     0.0   34.7984
6505  6451.0  334.600     -0.8662  11.0049     0.0   35.0062
6515  6461.0  335.000     -0.8397  11.0313     0.0   35.2503
6525  6471.0  335.400     -0.8129  11.0582     0.0   35.4763
6535  6481.0  335.800     -0.7863  11.0848     0.0   35.6884
6545  6491.0  336.200     -0.7596  11.1114     0.0   35.9150
6555  6501.0  336.600     -0.7329  11.1382     0.0   36.1421
6565  6511.0  337.000     -0.7063  11.1647     0.0   36.3681
6575  6521.0  337.400     -0.6797  11.1914     0.0   36.6022
6585  6531.0  337.800     -0.6531  11.2180     0.0   36.8366
6595  6541.0  338.200     -0.6264  11.2447     0.0   37.0611
6605  6551.0  338.600     -0.5998  11.2713     0.0   37.2851
6615  6561.0  339.000     -0.5729  11.2981     0.0   37.5486
6625  6571.0  339.400     -0.5463  11.3247     0.0   37.7675
6635  6581.0  339.800     -0.5196  11.3515     0.0   37.9753
6645  6591.0  340.200     -0.4930  11.3780     0.0   38.1328
6655  6601.0  340.600     -0.4664  11.4046     0.0   38.3605
6665  6611.0  341.000     -0.4397  11.4314     0.0   38.5981
6675  6621.0  341.400     -0.4132  11.4579     0.0   38.7659
6685  6631.0  341.800     -0.3864  11.4846     0.0   39.0091
6695  6641.0  342.200     -0.3598  11.5113     0.0   39.2064
6705  6651.0  342.600     -0.3332  11.5379     0.0   39.4084
6715  6661.0  343.000     -0.3064  11.5647     0.0   39.6207
6725  6671.0  343.400     -0.2799  11.5911     0.0   39.7955
6735  6681.0  343.800     -0.2532  11.6179     0.0   40.0067
6745  6691.0  344.200     -0.2265  11.6446     0.0   40.1751
6755  6701.0  344.600     -0.1998  11.6712     0.0   40.3605
6765  6711.0  345.000     -0.1731  11.6980     0.0   40.5411
6775  6721.0  345.400     -0.1464  11.7247     0.0   40.7047
6785  6731.0  345.800     -0.1198  11.7513     0.0   40.8834
6795  6741.0  346.200     -0.0931  11.7780     0.0   41.0299
6805  6751.0  346.600     -0.0665  11.8045     0.0   41.2091
6815  6761.0  347.000     -0.0398  11.8313     0.0   41.3657
6825  6771.0  347.400     -0.0133  11.8578     0.0   41.4906
6835  6781.0  347.800      0.0135  11.8846     0.0   41.6506
6845  6791.0  348.200      0.0403  11.9114     0.0   41.7952
6855  6801.0  348.600      0.0669  11.9379     0.0   41.9435
6865  6811.0  349.000      0.0935  11.9645     0.0   42.0681
6875  6821.0  349.400      0.1202  11.9912     0.0   42.1891
6885  6831.0  349.800      0.1469  12.0180     0.0   42.3217
6895  6841.0  350.200      0.1735  12.0445     0.0   42.4387
6905  6851.0  350.600      0.2001  12.0711     0.0   42.5654
6915  6861.0  351.000      0.2268  12.0979     0.0   42.6620
6925  6871.0  351.400      0.2536  12.1246     0.0   42.7756
6935  6881.0  351.800      0.2802  12.1513     0.0   42.8863
6945  6891.0  352.200      0.3067  12.1778     0.0   42.9823
6955  6901.0  352.600      0.3335  12.2046     0.0   43.0915
6965  6911.0  353.000      0.3601  12.2312     0.0   43.1895
6975  6921.0  353.400      0.3869  12.2579     0.0   43.2849
6985  6931.0  353.800      0.4135  12.2845     0.0   43.3779
6995  6941.0  354.200      0.4403  12.3113     0.0   43.4760
7005  6951.0  354.600      0.4668  12.3378     0.0   43.5639
7015  6961.0  355.000      0.4936  12.3646     0.0   43.6556
7025  6971.0  355.400      0.5202  12.3912     0.0   43.7408
7035  6981.0  355.800      0.5470  12.4180     0.0   43.8252
7045  6991.0  356.200      0.5736  12.4446     0.0   43.9087
7055  7001.0  356.600      0.6002  12.4713     0.0   43.9925
7065  7011.0  357.000      0.6269  12.4979     0.0   44.0760
7075  7021.0  357.400      0.6537  12.5247     0.0   44.1628
7085  7031.0  357.800      0.6803  12.5513     0.0   44.2391
7095  7041.0  358.200      0.7069  12.5780     0.0   44.3239
7105  7051.0  358.600      0.7334  12.6044     0.0   44.4074
7115  7061.0  359.000      0.7603  12.6313     0.0   44.4854
7125  7071.0  359.400      0.7869  12.6579     0.0   44.5650
7135  7081.0  359.800      0.8135  12.6845     0.0   44.6414
7145  7091.0  360.200      0.8401  12.7112     0.0   44.7258
7155  7101.0  360.600      0.8668  12.7378     0.0   44.7885
7165  7111.0  361.000      0.8934  12.7644     0.0   44.8751
7175  7121.0  361.400      0.9205  12.7915     0.0   44.9434
7185  7131.0  361.800      0.9468  12.8178     0.0   45.0196
7195  7141.0  362.200      0.9737  12.8448     0.0   45.0942
7205  7151.0  362.600      1.0001  12.8711     0.0   45.1623
7215  7161.0  363.000      1.0268  12.8979     0.0   45.2413
7225  7171.0  363.400      1.0535  12.9245     0.0   45.3092
7235  7181.0  363.800      1.0801  12.9511     0.0   45.3762
7245  7191.0  364.200      1.1067  12.9778     0.0   45.4508
7255  7201.0  364.600      1.1335  13.0046     0.0   45.5015
7265  7211.0  365.000      1.1602  13.0312     0.0   45.5722
7275  7221.0  365.400      1.1869  13.0579     0.0   45.6328
7285  7231.0  365.800      1.2134  13.0845     0.0   45.6936
7295  7241.0  366.200      1.2402  13.1112     0.0   45.7657
7305  7251.0  366.600      1.2667  13.1378     0.0   45.8132
7315  7261.0  367.000      1.2934  13.1644     0.0   45.8798
7325  7271.0  367.400      1.3202  13.1913     0.0   45.9424
7335  7281.0  367.800      1.3468  13.2178     0.0   45.9934
7345  7291.0  368.200      1.3736  13.2446     0.0   46.0596
7355  7301.0  368.600      1.4003  13.2713     0.0   46.1100
7365  7311.0  369.000      1.4269  13.2980     0.0   46.1699
7375  7321.0  369.400      1.4536  13.3247     0.0   46.2317
7385  7331.0  369.800      1.4802  13.3512     0.0   46.2785
7395  7341.0  370.200      1.5069  13.3779     0.0   46.3354
7405  7351.0  370.600      1.5336  13.4047     0.0   46.3897
7415  7361.0  371.000      1.5601  13.4311     0.0   46.4372
7425  7371.0  371.400      1.5867  13.4577     0.0   46.4921
7435  7381.0  371.800      1.6132  13.4843     0.0   46.5372
7445  7391.0  372.200      1.6402  13.5113     0.0   46.5916
7455  7401.0  372.600      1.6669  13.5379     0.0   46.6391
7465  7411.0  373.000      1.6934  13.5644     0.0   46.6833
7475  7421.0  373.400      1.7202  13.5912     0.0   46.7284
7485  7431.0  373.800      1.7468  13.6179     0.0   46.7762
7495  7441.0  374.200      1.7733  13.6443     0.0   46.8195
7505  7451.0  374.600      1.8000  13.6711     0.0   46.8660
7515  7461.0  375.000      1.8270  13.6980     0.0   46.8993
7525  7471.0  375.400      1.8534  13.7245     0.0   46.9504
7535  7481.0  375.800      1.8801  13.7512     0.0   46.9858
7545  7491.0  376.200      1.9068  13.7779     0.0   47.0228
7555  7501.0  376.600      1.9335  13.8045     0.0   47.0581
7565  7511.0  377.000      1.9602  13.8312     0.0   47.0940
7575  7521.0  377.400      1.9868  13.8578     0.0   47.1240
7585  7531.0  377.800      2.0133  13.8844     0.0   47.1601
7595  7541.0  378.200      2.0403  13.9114     0.0   47.1948
7605  7551.0  378.600      2.0666  13.9377     0.0   47.2238
7615  7561.0  379.000      2.0933  13.9643     0.0   47.2484
7625  7571.0  379.400      2.1200  13.9911     0.0   47.2771
7635  7581.0  379.800      2.1467  14.0177     0.0   47.3003
7645  7591.0  380.200      2.1736  14.0447     0.0   47.3311
7655  7601.0  380.600      2.1999  14.0710     0.0   47.3504
7665  7611.0  381.000      2.2268  14.0979     0.0   47.3750
7675  7621.0  381.400      2.2535  14.1246     0.0   47.3949
7685  7631.0  381.800      2.2802  14.1512     0.0   47.4101
7695  7641.0  382.200      2.3069  14.1780     0.0   47.4106
7705  7651.0  382.600      2.3335  14.2046     0.0   47.4194
7715  7661.0  383.000      2.3603  14.2314     0.0   47.4248
7725  7671.0  383.400      2.3868  14.2579     0.0   47.4363
7735  7681.0  383.800      2.4137  14.2847     0.0   47.4537
7745  7691.0  384.200      2.4402  14.3112     0.0   47.4800
7755  7701.0  384.600      2.4670  14.3380     0.0   47.4969
7765  7711.0  385.000      2.4936  14.3647     0.0   47.5135
7775  7721.0  385.400      2.5204  14.3914     0.0   47.5247
7785  7731.0  385.800      2.5470  14.4180     0.0   47.5297
7795  7741.0  386.200      2.5734  14.4445     0.0   47.5528
7805  7751.0  386.600      2.6002  14.4713     0.0   47.5694
7815  7761.0  387.000      2.6268  14.4979     0.0   47.5917
7825  7771.0  387.400      2.6535  14.5245     0.0   47.6179
7835  7781.0  387.800      2.6800  14.5511     0.0   47.6448
7845  7791.0  388.200      2.7068  14.5778     0.0   47.6799
7855  7801.0  388.600      2.7337  14.6047     0.0   47.7034
7865  7811.0  389.000      2.7602  14.6313     0.0   47.7337
7875  7821.0  389.400      2.7867  14.6578     0.0   47.7587
7885  7831.0  389.800      2.8136  14.6846     0.0   47.7888
7895  7841.0  390.200      2.8402  14.7113     0.0   47.8164
7905  7851.0  390.600      2.8668  14.7378     0.0   47.8389
7915  7861.0  391.000      2.8934  14.7644     0.0   47.8682
7925  7871.0  391.400      2.9202  14.7913     0.0   47.9023
7935  7881.0  391.800      2.9468  14.8179     0.0   47.9320
7945  7891.0  392.200      2.9735  14.8445     0.0   47.9588
7955  7901.0  392.600      3.0003  14.8714     0.0   47.9991
7965  7911.0  393.000      3.0269  14.8979     0.0   48.0317
7975  7921.0  393.400      3.0536  14.9247     0.0   48.0710
7985  7931.0  393.800      3.0802  14.9513     0.0   48.0998
7995  7941.0  394.200      3.1068  14.9779     0.0   48.1302
8005  7951.0  394.600      3.1336  15.0047     0.0   48.1693
8015  7961.0  395.000      3.1603  15.0314     0.0   48.2050
8025  7971.0  395.400      3.1870  15.0581     0.0   48.2349
8035  7981.0  395.800      3.2136  15.0847     0.0   48.2636
8045  7991.0  396.200      3.2403  15.1113     0.0   48.3011
8055  8001.0  396.600      3.2667  15.1377     0.0   48.3325
8065  8011.0  397.000      3.2936  15.1646     0.0   48.3617
8075  8021.0  397.400      3.3204  15.1914     0.0   48.3957
8085  8031.0  397.800      3.3469  15.2180     0.0   48.4305
8095  8041.0  398.200      3.3736  15.2446     0.0   48.4580
8105  8051.0  398.600      3.4001  15.2712     0.0   48.4838
8115  8061.0  399.000      3.4269  15.2980     0.0   48.5154
8125  8071.0  399.400      3.4536  15.3246     0.0   48.5430
8135  8081.0  399.800      3.4803  15.3513     0.0   48.5767
8145  8091.0  400.200      3.5069  15.3780     0.0   48.6088
8155  8101.0  400.600      3.5336  15.4046     0.0   48.6305
8165  8111.0  401.000      3.5603  15.4314     0.0   48.6722
8175  8121.0  401.400      3.5868  15.4578     0.0   48.6953
8185  8131.0  401.800      3.6134  15.4844     0.0   48.7267
8195  8141.0  402.200      3.6402  15.5112     0.0   48.7579
8205  8151.0  402.600      3.6670  15.5380     0.0   48.7782
8215  8161.0  403.000      3.6935  15.5645     0.0   48.8137
8225  8171.0  403.400      3.7200  15.5911     0.0   48.8488
8235  8181.0  403.800      3.7468  15.6179     0.0   48.8750
8245  8191.0  404.200      3.7734  15.6444     0.0   48.9027
8255  8201.0  404.600      3.8001  15.6711     0.0   48.9299
8265  8211.0  405.000      3.8271  15.6982     0.0   48.9573
8275  8221.0  405.400      3.8536  15.7246     0.0   48.9882
8285  8231.0  405.800      3.8800  15.7511     0.0   49.0111
8295  8241.0  406.200      3.9069  15.7780     0.0   49.0408
8305  8251.0  406.600      3.9339  15.8050     0.0   49.0758
8315  8261.0  407.000      3.9603  15.8314     0.0   49.1069
8325  8271.0  407.400      3.9870  15.8580     0.0   49.1277
8335  8281.0  407.800      4.0137  15.8847     0.0   49.1544
8345  8291.0  408.200      4.0403  15.9113     0.0   49.1923
8355  8301.0  408.600      4.0672  15.9383     0.0   49.2172
8365  8311.0  409.000      4.0936  15.9647     0.0   49.2438
8375  8321.0  409.400      4.1203  15.9913     0.0   49.2683
8385  8331.0  409.800      4.1470  16.0181     0.0   49.2983
8395  8341.0  410.200      4.1733  16.0444     0.0   49.3252
8405  8351.0  410.600      4.2003  16.0713     0.0   49.3571
8415  8361.0  411.000      4.2268  16.0979     0.0   49.3758
8425  8371.0  411.400      4.2534  16.1244     0.0   49.4076
8435  8381.0  411.800      4.2803  16.1513     0.0   49.4235
8445  8391.0  412.200      4.3068  16.1779     0.0   49.4515
8455  8401.0  412.600      4.3336  16.2047     0.0   49.4771
8465  8411.0  413.000      4.3601  16.2312     0.0   49.5077
8475  8421.0  413.400      4.3868  16.2579     0.0   49.5261
8485  8431.0  413.800      4.4135  16.2845     0.0   49.5563
8495  8441.0  414.200      4.4401  16.3112     0.0   49.5839
8505  8451.0  414.600      4.4670  16.3380     0.0   49.6128
8515  8461.0  415.000      4.4935  16.3645     0.0   49.6309
8525  8471.0  415.400      4.5205  16.3915     0.0   49.6585
8535  8481.0  415.800      4.5469  16.4179     0.0   49.6719
8545  8491.0  416.200      4.5737  16.4448     0.0   49.6980
8555  8501.0  416.600      4.6004  16.4715     0.0   49.7295
8565  8511.0  417.000      4.6268  16.4978     0.0   49.7465
8575  8521.0  417.400      4.6536  16.5246     0.0   49.7612
8585  8531.0  417.800      4.6804  16.5515     0.0   49.7924
8595  8541.0  418.200      4.7071  16.5782     0.0   49.8091
8605  8551.0  418.600      4.7337  16.6048     0.0   49.8280
8615  8561.0  419.000      4.7605  16.6315     0.0   49.8511
8625  8571.0  419.400      4.7869  16.6580     0.0   49.8742
8635  8581.0  419.800      4.8135  16.6846     0.0   49.8858
8645  8591.0  420.200      4.8406  16.7117     0.0   49.9012
8655  8601.0  420.600      4.8672  16.7382     0.0   49.9262
8665  8611.0  421.000      4.8936  16.7647     0.0   49.9387
8675  8621.0  421.400      4.9206  16.7917     0.0   49.9548
8685  8631.0  421.800      4.9468  16.8179     0.0   49.9651
8695  8641.0  422.200      4.9739  16.8450     0.0   49.9789
8705  8651.0  422.600      5.0003  16.8714     0.0   49.9828
8715  8661.0  423.000      5.0272  16.8983     0.0   49.9963
8725  8671.0  423.400      5.0538  16.9249     0.0   50.0050
8735  8681.0  423.800      5.0803  16.9514     0.0   50.0186
8745  8691.0  424.200      5.1070  16.9781     0.0   50.0095
8755  8701.0  424.600      5.1337  17.0048     0.0   50.0193
8765  8711.0  425.000      5.1603  17.0314     0.0   50.0160
8775  8721.0  425.400      5.1869  17.0580     0.0   50.0183
8785  8731.0  425.800      5.2136  17.0847     0.0   50.0189
8795  8741.0  426.200      5.2401  17.1112     0.0   50.0031
8805  8751.0  426.600      5.2670  17.1381     0.0   49.9826
8815  8761.0  427.000      5.2937  17.1647     0.0   49.9693
8825  8771.0  427.400      5.3201  17.1911     0.0   49.9315
8835  8781.0  427.800      5.3471  17.2182     0.0   49.9048
8845  8791.0  428.200      5.3738  17.2448     0.0   49.8739
8855  8801.0  428.600      5.4003  17.2713     0.0   49.8466
8865  8811.0  429.000      5.4272  17.2983     0.0   49.8011
8875  8821.0  429.400      5.4537  17.3247     0.0   49.7554
